Tree,Order,Start X,Start Y,Start Z,End X,End Y,End Z,Point Type,Length(µm),Length To Beginning (µm),Start Diameter(µm),End Diameter(µm),Avg Diameter(µm),Surface Area(µm²),Volume(µm³),Spines,none Spine,thin Spine,stubby Spine,mushroom Spine,filopodia Spine,branched Spine,detached Spine,other Spine
6,5,474.49,-283.77,0,474.49,-286.87,0,CP,3.1,198.1,1.3,1.3,1.3,12.2145,3.81899,0,0,0,0,0,0,0,0,0
6,5,474.49,-286.87,0,475.12,-288.74,0,CP,2,200.1,1.3,1.3,1.3,7.72539,2.41541,0,0,0,0,0,0,0,0,0
6,5,475.12,-288.74,0,476.36,-291.23,0,EP,2.8,202.9,1.3,1.3,1.3,10.9251,3.41584,0,0,0,0,0,0,0,0,0
6,3,457.71,-217.24,0,458.95,-224.7,0,CP,7.6,120.2,1.9,1.9,1.9,44.4953,20.8284,0,0,0,0,0,0,0,0,0
6,3,458.95,-224.7,0,462.68,-228.43,0,CP,5.3,125.4,1.9,1.9,1.9,31.0349,14.5275,0,0,0,0,0,0,0,0,0
6,3,462.68,-228.43,0,463.92,-230.91,0,CP,2.8,128.2,1.9,1.9,1.9,16.3567,7.65663,0,0,0,0,0,0,0,0,0
6,3,463.92,-230.91,0,464.55,-234.02,0,CP,3.2,131.4,1.9,1.9,1.9,18.6497,8.72998,0,0,0,0,0,0,0,0,0
6,3,464.55,-234.02,0,464.55,-235.27,0,CP,1.2,132.6,1.9,1.9,1.9,7.31488,3.42411,0,0,0,0,0,0,0,0,0
6,3,464.55,-235.27,0,464.55,-237.13,0,CP,1.9,134.5,1.9,1.9,1.9,10.9723,5.13617,0,0,0,0,0,0,0,0,0
6,3,464.55,-237.13,0,464.55,-239,0,CP,1.9,136.4,1.9,1.9,1.9,10.9727,5.13634,0,0,0,0,0,0,0,0,0
6,3,464.55,-239,0,463.3,-242.11,0,CP,3.3,139.7,1.9,1.9,1.9,19.6959,9.21971,0,0,0,0,0,0,0,0,0
6,3,463.3,-242.11,0,462.68,-243.97,0,CP,2,141.7,1.9,1.9,1.9,11.5662,5.41416,0,0,0,0,0,0,0,0,0
6,3,462.68,-243.97,0,462.68,-245.84,0,CP,1.9,143.5,1.9,1.9,1.9,10.9723,5.13617,0,0,0,0,0,0,0,0,0
6,3,462.68,-245.84,0,462.06,-248.32,0,CP,2.6,146.1,1.9,1.9,1.9,15.0804,7.0592,0,0,0,0,0,0,0,0,0
6,3,462.06,-248.32,0,462.06,-251.43,0,CP,3.1,149.2,1.9,1.9,1.9,18.2872,8.56029,0,0,0,0,0,0,0,0,0
6,3,462.06,-251.43,0,462.06,-254.54,0,CP,3.1,152.3,1.9,1.9,1.9,18.2876,8.56045,0,0,0,0,0,0,0,0,0
6,3,462.06,-254.54,0,461.44,-256.41,0,CP,2,154.3,1.9,1.9,1.9,11.5662,5.41416,0,0,0,0,0,0,0,0,0
6,3,461.44,-256.41,0,461.44,-258.27,0,CP,1.9,156.1,1.9,1.9,1.9,10.9723,5.13617,0,0,0,0,0,0,0,0,0
6,3,461.44,-258.27,0,461.44,-261.38,0,CP,3.1,159.3,1.9,1.9,1.9,18.2876,8.56045,0,0,0,0,0,0,0,0,0
6,3,461.44,-261.38,0,461.44,-263.25,0,CP,1.9,161.1,1.9,1.9,1.9,10.9723,5.13617,0,0,0,0,0,0,0,0,0
6,3,461.44,-263.25,0,462.06,-265.73,0,CP,2.6,163.7,1.9,1.9,1.9,15.0804,7.05915,0,0,0,0,0,0,0,0,0
6,3,462.06,-265.73,0,465.17,-266.36,0,CP,3.2,166.9,1.9,1.9,1.9,18.6497,8.72998,0,0,0,0,0,0,0,0,0
6,3,465.17,-266.36,0,468.28,-267.6,0,CP,3.3,170.2,1.9,1.9,1.9,19.6963,9.21987,0,0,0,0,0,0,0,0,0
6,3,468.28,-267.6,0,471.38,-270.09,0,CP,4,174.2,1.9,1.9,1.9,23.4193,10.9626,0,0,0,0,0,0,0,0,0
6,3,471.38,-270.09,0,473.87,-271.95,0,CP,3.1,177.3,1.9,1.9,1.9,18.2875,8.56042,0,0,0,0,0,0,0,0,0
6,3,473.87,-271.95,0,475.74,-274.44,0,CP,3.1,180.4,1.9,1.9,1.9,18.2875,8.56042,0,0,0,0,0,0,0,0,0
6,3,475.74,-274.44,0,477.6,-277.55,0,CP,3.6,184,1.9,1.9,1.9,21.3265,9.98301,0,0,0,0,0,0,0,0,0
6,3,477.6,-277.55,0,478.85,-281.28,0,CP,3.9,188,1.9,1.9,1.9,23.132,10.8282,0,0,0,0,0,0,0,0,0
6,3,478.85,-281.28,0,480.71,-284.39,0,CP,3.6,191.6,1.9,1.9,1.9,21.3269,9.98315,0,0,0,0,0,0,0,0,0
6,3,480.71,-284.39,0,481.95,-288.12,0,CP,3.9,195.5,1.9,1.9,1.9,23.132,10.8282,0,0,0,0,0,0,0,0,0
6,3,481.95,-288.12,0,482.58,-292.47,0,CP,4.4,199.9,1.9,1.9,1.9,25.8624,12.1062,0,0,0,0,0,0,0,0,0
6,3,482.58,-292.47,0,483.2,-294.96,0,EP,2.6,202.5,1.9,1.9,1.9,15.08,7.05899,0,0,0,0,0,0,0,0,0
7,1,451.49,-103.45,0,451.49,-104.69,0,CP,1.2,1.2,1.3,1.3,1.3,4.88594,1.52763,0,0,0,0,0,0,0,0,0
7,1,451.49,-104.69,0,450.24,-110.29,0,CP,5.7,7,1.3,1.3,1.3,22.5227,7.04194,0,0,0,0,0,0,0,0,0
7,1,450.24,-110.29,0,449,-112.78,0,CP,2.8,9.8,1.3,1.3,1.3,10.9251,3.41584,0,0,0,0,0,0,0,0,0
7,1,449,-112.78,0,447.14,-115.26,0,CP,3.1,12.9,1.3,1.3,1.3,12.2149,3.8191,0,0,0,0,0,0,0,0,0
7,1,447.14,-115.26,0,443.4,-117.13,0,CP,4.2,17,1.3,1.3,1.3,16.3877,5.12378,0,0,0,0,0,0,0,0,0
7,1,443.4,-117.13,0,440.92,-120.24,0,CP,4,21,1.3,1.3,1.3,15.6424,4.89075,0,0,0,0,0,0,0,0,0
7,1,440.92,-120.24,0,439.05,-123.35,0,CP,3.6,24.6,1.3,1.3,1.3,14.2447,4.45372,0,0,0,0,0,0,0,0,0
7,1,439.05,-123.35,0,436.57,-127.08,0,CP,4.5,29.1,1.3,1.3,1.3,17.6163,5.50791,0,0,0,0,0,0,0,0,0
7,1,436.57,-127.08,0,435.94,-127.7,0,BP,0.9,30,1.3,1.3,1.3,3.45488,1.0802,0,0,0,0,0,0,0,0,0
7,2,435.94,-127.7,0,434.08,-123.35,0,CP,4.7,34.7,1.3,1.3,1.3,18.6049,5.817,0,0,0,0,0,0,0,0,0
7,2,434.08,-123.35,0,431.59,-121.48,0,CP,3.1,37.9,1.3,1.3,1.3,12.2147,3.81904,0,0,0,0,0,0,0,0,0
7,2,431.59,-121.48,0,429.73,-117.75,0,CP,4.2,42,1.3,1.3,1.3,16.3876,5.12375,0,0,0,0,0,0,0,0,0
7,2,429.73,-117.75,0,429.1,-115.26,0,CP,2.6,44.6,1.3,1.3,1.3,10.0725,3.14927,0,0,0,0,0,0,0,0,0
7,2,429.1,-115.26,0,425.37,-112.16,0,CP,4.9,49.4,1.3,1.3,1.3,19.08,5.96553,0,0,0,0,0,0,0,0,0
7,2,425.37,-112.16,0,423.51,-111.53,0,CP,2,51.4,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,2,423.51,-111.53,0,420.4,-110.29,0,CP,3.3,54.8,1.3,1.3,1.3,13.1557,4.11326,0,0,0,0,0,0,0,0,0
7,2,420.4,-110.29,0,418.53,-110.29,0,CP,1.9,56.6,1.3,1.3,1.3,7.32873,2.29139,0,0,0,0,0,0,0,0,0
7,2,418.53,-110.29,0,413.56,-107.8,0,CP,5.6,62.2,1.3,1.3,1.3,21.8504,6.83173,0,0,0,0,0,0,0,0,0
7,2,413.56,-107.8,0,411.07,-107.18,0,CP,2.6,64.7,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,2,411.07,-107.18,0,407.34,-104.69,0,CP,4.5,69.2,1.3,1.3,1.3,17.6162,5.50788,0,0,0,0,0,0,0,0,0
7,2,407.34,-104.69,0,401.75,-104.07,0,CP,5.6,74.9,1.3,1.3,1.3,22.1218,6.9166,0,0,0,0,0,0,0,0,0
7,2,401.75,-104.07,0,397.39,-103.45,0,CP,4.4,79.3,1.3,1.3,1.3,17.2742,5.40095,0,0,0,0,0,0,0,0,0
7,2,397.39,-103.45,0,394.91,-102.83,0,CP,2.6,81.8,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,2,394.91,-102.83,0,390.55,-100.96,0,BP,4.7,86.6,1.3,1.3,1.3,18.6049,5.817,0,0,0,0,0,0,0,0,0
7,3,390.55,-100.96,0,388.07,-100.96,0,CP,2.5,89,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,3,388.07,-100.96,0,382.47,-99.1,0,CP,5.9,94.9,1.3,1.3,1.3,23.1757,7.24611,0,0,0,0,0,0,0,0,0
7,3,382.47,-99.1,0,379.98,-97.86,0,CP,2.8,97.7,1.3,1.3,1.3,10.9252,3.41588,0,0,0,0,0,0,0,0,0
7,3,379.98,-97.86,0,376.88,-96.61,0,CP,3.3,101.1,1.3,1.3,1.3,13.1556,4.11323,0,0,0,0,0,0,0,0,0
7,3,376.88,-96.61,0,372.52,-96.61,0,CP,4.4,105.4,1.3,1.3,1.3,17.1006,5.34666,0,0,0,0,0,0,0,0,0
7,3,372.52,-96.61,0,370.04,-96.61,0,CP,2.5,107.9,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,3,370.04,-96.61,0,368.79,-96.61,0,CP,1.2,109.2,1.3,1.3,1.3,4.88582,1.5276,0,0,0,0,0,0,0,0,0
7,3,368.79,-96.61,0,363.82,-96.61,0,CP,5,114.1,1.3,1.3,1.3,19.5436,6.1105,0,0,0,0,0,0,0,0,0
7,3,363.82,-96.61,0,359.47,-96.61,0,BP,4.4,118.5,1.3,1.3,1.3,17.1006,5.34666,0,0,0,0,0,0,0,0,0
7,4,359.47,-96.61,0,359.47,-94.12,0,CP,2.5,121,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,359.47,-94.12,0,359.47,-92.88,0,CP,1.2,122.2,1.3,1.3,1.3,4.88582,1.5276,0,0,0,0,0,0,0,0,0
7,4,359.47,-92.88,0,360.71,-91.64,0,CP,1.8,124,1.3,1.3,1.3,6.90976,2.1604,0,0,0,0,0,0,0,0,0
7,4,360.71,-91.64,0,360.71,-89.77,0,CP,1.9,125.8,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,360.71,-89.77,0,360.09,-86.04,0,CP,3.8,129.6,1.3,1.3,1.3,14.8598,4.64604,0,0,0,0,0,0,0,0,0
7,4,360.09,-86.04,0,358.22,-84.18,0,CP,2.6,132.3,1.3,1.3,1.3,10.3646,3.24057,0,0,0,0,0,0,0,0,0
7,4,358.22,-84.18,0,354.49,-82.93,0,CP,3.9,136.2,1.3,1.3,1.3,15.4506,4.83077,0,0,0,0,0,0,0,0,0
7,4,354.49,-82.93,0,352,-82.93,0,CP,2.5,138.7,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,352,-82.93,0,348.9,-82.31,0,CP,3.2,141.8,1.3,1.3,1.3,12.4566,3.89466,0,0,0,0,0,0,0,0,0
7,4,348.9,-82.31,0,346.41,-79.82,0,CP,3.5,145.4,1.3,1.3,1.3,13.8194,4.32075,0,0,0,0,0,0,0,0,0
7,4,346.41,-79.82,0,343.92,-79.2,0,CP,2.6,147.9,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,4,343.92,-79.2,0,342.06,-77.34,0,CP,2.6,150.6,1.3,1.3,1.3,10.3646,3.24057,0,0,0,0,0,0,0,0,0
7,4,342.06,-77.34,0,338.95,-74.23,0,CP,4.4,155,1.3,1.3,1.3,17.2743,5.40097,0,0,0,0,0,0,0,0,0
7,4,338.95,-74.23,0,333.97,-72.36,0,CP,5.3,160.3,1.3,1.3,1.3,20.8725,6.52596,0,0,0,0,0,0,0,0,0
7,4,333.97,-72.36,0,330.86,-69.88,0,CP,4,164.3,1.3,1.3,1.3,15.6425,4.89077,0,0,0,0,0,0,0,0,0
7,4,330.86,-69.88,0,329.62,-68.01,0,CP,2.2,166.5,1.3,1.3,1.3,8.8081,2.75393,0,0,0,0,0,0,0,0,0
7,4,329.62,-68.01,0,325.27,-66.77,0,CP,4.5,171,1.3,1.3,1.3,17.7849,5.56062,0,0,0,0,0,0,0,0,0
7,4,325.27,-66.77,0,322.78,-66.14,0,CP,2.6,173.6,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,4,322.78,-66.14,0,322.78,-64.28,0,CP,1.9,175.5,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,322.78,-64.28,0,322.78,-62.41,0,CP,1.9,177.3,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,322.78,-62.41,0,322.78,-59.93,0,CP,2.5,179.8,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,322.78,-59.93,0,319.67,-58.68,0,CP,3.3,183.2,1.3,1.3,1.3,13.1556,4.11321,0,0,0,0,0,0,0,0,0
7,4,319.67,-58.68,0,317.18,-58.06,0,CP,2.6,185.7,1.3,1.3,1.3,10.0725,3.14927,0,0,0,0,0,0,0,0,0
7,4,317.18,-58.06,0,314.7,-55.57,0,CP,3.5,189.2,1.3,1.3,1.3,13.8194,4.32075,0,0,0,0,0,0,0,0,0
7,4,314.7,-55.57,0,312.83,-53.71,0,CP,2.6,191.9,1.3,1.3,1.3,10.3646,3.24057,0,0,0,0,0,0,0,0,0
7,4,312.83,-53.71,0,310.97,-52.47,0,CP,2.2,194.1,1.3,1.3,1.3,8.80814,2.75394,0,0,0,0,0,0,0,0,0
7,4,310.97,-52.47,0,308.48,-52.47,0,CP,2.5,196.6,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,308.48,-52.47,0,305.99,-52.47,0,CP,2.5,199.1,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,305.99,-52.47,0,302.26,-52.47,0,CP,3.7,202.8,1.3,1.3,1.3,14.6577,4.58286,0,0,0,0,0,0,0,0,0
7,4,302.26,-52.47,0,300.4,-52.47,0,EP,1.9,204.7,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,359.47,-96.61,0,355.11,-97.86,0,CP,4.5,123,1.3,1.3,1.3,17.7849,5.56062,0,0,0,0,0,0,0,0,0
7,4,355.11,-97.86,0,352,-98.48,0,CP,3.2,126.2,1.3,1.3,1.3,12.4566,3.89466,0,0,0,0,0,0,0,0,0
7,4,352,-98.48,0,349.52,-98.48,0,CP,2.5,128.7,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,349.52,-98.48,0,347.65,-98.48,0,CP,1.9,130.5,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,347.65,-98.48,0,344.54,-95.99,0,CP,4,134.5,1.3,1.3,1.3,15.6424,4.89075,0,0,0,0,0,0,0,0,0
7,4,344.54,-95.99,0,343.3,-94.12,0,CP,2.2,136.8,1.3,1.3,1.3,8.8082,2.75396,0,0,0,0,0,0,0,0,0
7,4,343.3,-94.12,0,341.43,-91.64,0,CP,3.1,139.9,1.3,1.3,1.3,12.2147,3.81904,0,0,0,0,0,0,0,0,0
7,4,341.43,-91.64,0,340.81,-89.15,0,CP,2.6,142.4,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,4,340.81,-89.15,0,340.19,-87.28,0,CP,2,144.4,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,4,340.19,-87.28,0,337.08,-85.42,0,CP,3.6,148,1.3,1.3,1.3,14.2448,4.45375,0,0,0,0,0,0,0,0,0
7,4,337.08,-85.42,0,337.08,-86.04,0,CP,0.6,148.6,1.3,1.3,1.3,2.44303,0.763835,0,0,0,0,0,0,0,0,0
7,4,337.08,-86.04,0,332.11,-83.55,0,CP,5.6,154.2,1.3,1.3,1.3,21.8503,6.8317,0,0,0,0,0,0,0,0,0
7,4,332.11,-83.55,0,329.62,-82.93,0,CP,2.6,156.8,1.3,1.3,1.3,10.0725,3.14927,0,0,0,0,0,0,0,0,0
7,4,329.62,-82.93,0,327.13,-82.93,0,CP,2.5,159.3,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,327.13,-82.93,0,324.65,-82.93,0,CP,2.5,161.7,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,324.65,-82.93,0,322.78,-82.93,0,CP,1.9,163.6,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,322.78,-82.93,0,315.94,-83.55,0,CP,6.9,170.5,1.3,1.3,1.3,26.9832,8.43654,0,0,0,0,0,0,0,0,0
7,4,315.94,-83.55,0,313.45,-83.55,0,CP,2.5,173,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,313.45,-83.55,0,310.97,-83.55,0,CP,2.5,175.4,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,310.97,-83.55,0,306.61,-82.93,0,CP,4.4,179.8,1.3,1.3,1.3,17.2742,5.40095,0,0,0,0,0,0,0,0,0
7,4,306.61,-82.93,0,304.13,-82.31,0,CP,2.6,182.4,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,4,304.13,-82.31,0,302.26,-81.69,0,CP,2,184.4,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,4,302.26,-81.69,0,299.15,-80.45,0,CP,3.3,187.7,1.3,1.3,1.3,13.1556,4.11323,0,0,0,0,0,0,0,0,0
7,4,299.15,-80.45,0,297.91,-79.2,0,CP,1.8,189.5,1.3,1.3,1.3,6.90968,2.16037,0,0,0,0,0,0,0,0,0
7,4,297.91,-79.2,0,295.42,-78.58,0,CP,2.6,192,1.3,1.3,1.3,10.0725,3.14927,0,0,0,0,0,0,0,0,0
7,4,295.42,-78.58,0,292.31,-75.47,0,EP,4.4,196.4,1.3,1.3,1.3,17.2741,5.40092,0,0,0,0,0,0,0,0,0
7,3,390.55,-100.96,0,389.93,-104.07,0,CP,3.2,89.7,1.3,1.3,1.3,12.4567,3.89469,0,0,0,0,0,0,0,0,0
7,3,389.93,-104.07,0,389.93,-107.18,0,CP,3.1,92.8,1.3,1.3,1.3,12.2147,3.81903,0,0,0,0,0,0,0,0,0
7,3,389.93,-107.18,0,389.93,-108.43,0,CP,1.2,94.1,1.3,1.3,1.3,4.88594,1.52763,0,0,0,0,0,0,0,0,0
7,3,389.93,-108.43,0,389.31,-110.29,0,CP,2,96,1.3,1.3,1.3,7.72516,2.41534,0,0,0,0,0,0,0,0,0
7,3,389.31,-110.29,0,387.45,-111.53,0,CP,2.2,98.3,1.3,1.3,1.3,8.8082,2.75396,0,0,0,0,0,0,0,0,0
7,3,387.45,-111.53,0,385.58,-112.16,0,CP,2,100.3,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,3,385.58,-112.16,0,384.96,-112.78,0,CP,0.9,101.1,1.3,1.3,1.3,3.4548,1.08017,0,0,0,0,0,0,0,0,0
7,3,384.96,-112.78,0,383.09,-114.02,0,CP,2.2,103.4,1.3,1.3,1.3,8.8082,2.75396,0,0,0,0,0,0,0,0,0
7,3,383.09,-114.02,0,379.98,-116.51,0,CP,4,107.4,1.3,1.3,1.3,15.6425,4.89077,0,0,0,0,0,0,0,0,0
7,3,379.98,-116.51,0,376.88,-120.86,0,CP,5.3,112.7,1.3,1.3,1.3,21.015,6.57052,0,0,0,0,0,0,0,0,0
7,3,376.88,-120.86,0,376.25,-122.73,0,CP,2,114.7,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,3,376.25,-122.73,0,375.63,-125.21,0,CP,2.6,117.2,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,3,375.63,-125.21,0,371.9,-128.94,0,CP,5.3,122.5,1.3,1.3,1.3,20.7291,6.48115,0,0,0,0,0,0,0,0,0
7,3,371.9,-128.94,0,368.17,-129.57,0,CP,3.8,126.3,1.3,1.3,1.3,14.8599,4.64608,0,0,0,0,0,0,0,0,0
7,3,368.17,-129.57,0,363.2,-129.57,0,BP,5,131.3,1.3,1.3,1.3,19.5435,6.11046,0,0,0,0,0,0,0,0,0
7,4,363.2,-129.57,0,363.2,-126.46,0,CP,3.1,134.4,1.3,1.3,1.3,12.2147,3.81903,0,0,0,0,0,0,0,0,0
7,4,363.2,-126.46,0,360.09,-124.59,0,CP,3.6,138,1.3,1.3,1.3,14.2447,4.45372,0,0,0,0,0,0,0,0,0
7,4,360.09,-124.59,0,357.6,-122.73,0,CP,3.1,141.1,1.3,1.3,1.3,12.2147,3.81904,0,0,0,0,0,0,0,0,0
7,4,357.6,-122.73,0,355.73,-117.75,0,CP,5.3,146.4,1.3,1.3,1.3,20.8725,6.52598,0,0,0,0,0,0,0,0,0
7,4,355.73,-117.75,0,355.73,-115.89,0,CP,1.9,148.3,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,355.73,-115.89,0,353.25,-114.02,0,CP,3.1,151.4,1.3,1.3,1.3,12.2147,3.81904,0,0,0,0,0,0,0,0,0
7,4,353.25,-114.02,0,350.14,-112.78,0,CP,3.3,154.7,1.3,1.3,1.3,13.1557,4.11326,0,0,0,0,0,0,0,0,0
7,4,350.14,-112.78,0,344.54,-111.53,0,CP,5.7,160.5,1.3,1.3,1.3,22.5227,7.04194,0,0,0,0,0,0,0,0,0
7,4,344.54,-111.53,0,341.43,-111.53,0,CP,3.1,163.6,1.3,1.3,1.3,12.2148,3.81907,0,0,0,0,0,0,0,0,0
7,4,341.43,-111.53,0,337.7,-111.53,0,CP,3.7,167.3,1.3,1.3,1.3,14.6576,4.58283,0,0,0,0,0,0,0,0,0
7,4,337.7,-111.53,0,336.46,-111.53,0,CP,1.2,168.6,1.3,1.3,1.3,4.88594,1.52763,0,0,0,0,0,0,0,0,0
7,4,336.46,-111.53,0,332.11,-111.53,0,CP,4.4,172.9,1.3,1.3,1.3,17.1006,5.34666,0,0,0,0,0,0,0,0,0
7,4,332.11,-111.53,0,330.86,-111.53,0,CP,1.2,174.2,1.3,1.3,1.3,4.88582,1.5276,0,0,0,0,0,0,0,0,0
7,4,330.86,-111.53,0,329,-111.53,0,CP,1.9,176,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,329,-111.53,0,326.51,-112.16,0,CP,2.6,178.6,1.3,1.3,1.3,10.0725,3.14926,0,0,0,0,0,0,0,0,0
7,4,326.51,-112.16,0,325.89,-113.4,0,CP,1.4,180,1.3,1.3,1.3,5.46262,1.70794,0,0,0,0,0,0,0,0,0
7,4,325.89,-113.4,0,324.65,-115.89,0,CP,2.8,182.8,1.3,1.3,1.3,10.9252,3.41586,0,0,0,0,0,0,0,0,0
7,4,324.65,-115.89,0,324.02,-117.75,0,CP,2,184.7,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,4,324.02,-117.75,0,323.4,-119.62,0,CP,2,186.7,1.3,1.3,1.3,7.72531,2.41539,0,0,0,0,0,0,0,0,0
7,4,323.4,-119.62,0,322.16,-121.48,0,CP,2.2,188.9,1.3,1.3,1.3,8.80803,2.75391,0,0,0,0,0,0,0,0,0
7,4,322.16,-121.48,0,319.05,-124.59,0,CP,4.4,193.3,1.3,1.3,1.3,17.2743,5.40097,0,0,0,0,0,0,0,0,0
7,4,319.05,-124.59,0,317.18,-127.08,0,CP,3.1,196.4,1.3,1.3,1.3,12.2146,3.81902,0,0,0,0,0,0,0,0,0
7,4,317.18,-127.08,0,317.18,-128.94,0,BP,1.9,198.3,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,5,317.18,-128.94,0,315.94,-127.08,0,CP,2.2,200.5,1.3,1.3,1.3,8.8082,2.75396,0,0,0,0,0,0,0,0,0
7,5,315.94,-127.08,0,314.7,-125.21,0,CP,2.2,202.8,1.3,1.3,1.3,8.80814,2.75394,0,0,0,0,0,0,0,0,0
7,5,314.7,-125.21,0,313.45,-124.59,0,CP,1.4,204.2,1.3,1.3,1.3,5.46262,1.70794,0,0,0,0,0,0,0,0,0
7,5,313.45,-124.59,0,309.72,-124.59,0,CP,3.7,207.9,1.3,1.3,1.3,14.6577,4.58286,0,0,0,0,0,0,0,0,0
7,5,309.72,-124.59,0,308.48,-124.59,0,CP,1.2,209.1,1.3,1.3,1.3,4.88582,1.5276,0,0,0,0,0,0,0,0,0
7,5,308.48,-124.59,0,306.61,-124.59,0,EP,1.9,211,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,5,317.18,-128.94,0,320.29,-130.81,0,CP,3.6,201.9,1.3,1.3,1.3,14.2446,4.4537,0,0,0,0,0,0,0,0,0
7,5,320.29,-130.81,0,320.29,-134.54,0,CP,3.7,205.7,1.3,1.3,1.3,14.6577,4.58286,0,0,0,0,0,0,0,0,0
7,5,320.29,-134.54,0,320.29,-135.78,0,EP,1.2,206.9,1.3,1.3,1.3,4.88594,1.52763,0,0,0,0,0,0,0,0,0
7,4,363.2,-129.57,0,363.82,-130.81,0,CP,1.4,132.7,1.3,1.3,1.3,5.46251,1.7079,0,0,0,0,0,0,0,0,0
7,4,363.82,-130.81,0,360.09,-131.43,0,CP,3.8,136.4,1.3,1.3,1.3,14.8598,4.64605,0,0,0,0,0,0,0,0,0
7,4,360.09,-131.43,0,356.98,-132.67,0,CP,3.3,139.8,1.3,1.3,1.3,13.1557,4.11325,0,0,0,0,0,0,0,0,0
7,4,356.98,-132.67,0,354.49,-132.67,0,CP,2.5,142.3,1.3,1.3,1.3,9.77176,3.05523,0,0,0,0,0,0,0,0,0
7,4,354.49,-132.67,0,352.63,-132.67,0,CP,1.9,144.1,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,352.63,-132.67,0,349.52,-133.3,0,CP,3.2,147.3,1.3,1.3,1.3,12.4566,3.89467,0,0,0,0,0,0,0,0,0
7,4,349.52,-133.3,0,347.65,-133.92,0,CP,2,149.3,1.3,1.3,1.3,7.72527,2.41538,0,0,0,0,0,0,0,0,0
7,4,347.65,-133.92,0,345.79,-133.92,0,CP,1.9,151.1,1.3,1.3,1.3,7.32885,2.29143,0,0,0,0,0,0,0,0,0
7,4,345.79,-133.92,0,342.68,-134.54,0,CP,3.2,154.3,1.3,1.3,1.3,12.4566,3.89466,0,0,0,0,0,0,0,0,0
7,4,342.68,-134.54,0,340.19,-136.41,0,CP,3.1,157.4,1.3,1.3,1.3,12.2147,3.81904,0,0,0,0,0,0,0,0,0
7,4,340.19,-136.41,0,338.95,-138.27,0,CP,2.2,159.7,1.3,1.3,1.3,8.8082,2.75396,0,0,0,0,0,0,0,0,0
7,4,338.95,-138.27,0,337.7,-138.89,0,CP,1.4,161.1,1.3,1.3,1.3,5.46251,1.7079,0,0,0,0,0,0,0,0,0
7,4,337.7,-138.89,0,337.7,-140.14,0,CP,1.2,162.3,1.3,1.3,1.3,4.88594,1.52763,0,0,0,0,0,0,0,0,0
